area_code,cell_code,X,Y,Z,Status
D13,14-09-01-LS,5,3,3,enable
D13,14-10-01-L1,5,4,1,enable
D13,14-10-01-L2,5,4,2,enable
D13,14-10-01-LS,5,4,3,enable
D13,14-11-01-L1,6,3,1,enable
D13,14-11-01-L2,6,3,2,enable
D13,14-11-01-LS,6,3,3,enable
D13,14-12-01-L1,6,4,1,enable
D13,14-12-01-L2,6,4,2,enable
D13,14-12-01-LS,6,4,3,enable
D13,14-13-01-L1,7,3,1,enable
D13,14-13-01-L2,7,3,2,enable
D13,14-13-01-LS,7,3,3,enable
D13,14-14-01-L1,7,4,1,enable
D13,14-14-01-L2,7,4,2,enable
D13,14-14-01-LS,7,4,3,enable
D13,14-15-01-L1,8,3,1,enable
D13,14-15-01-L2,8,3,2,enable
D13,14-15-01-LS,8,3,3,enable
D13,14-16-01-L1,8,4,1,enable
D13,14-16-01-L2,8,4,2,enable
D13,14-16-01-LS,8,4,3,enable
D13,14-17-01-L1,9,3,1,enable
D13,14-17-01-L2,9,3,2,enable
D13,14-17-01-LS,9,3,3,enable
D13,14-18-01-L1,9,4,1,enable
D13,14-18-01-L2,9,4,2,enable
D13,14-18-01-LS,9,4,3,enable
D13,14-19-01-L1,10,3,1,enable
D13,14-19-01-L2,10,3,2,enable
D13,14-19-01-LS,10,3,3,enable
D13,14-20-01-L1,10,4,1,enable
D13,14-20-01-L2,10,4,2,enable
D13,14-20-01-LS,10,4,3,enable
D13,14-21-01-L1,11,3,1,enable
D13,14-21-01-L2,11,3,2,enable
D13,14-21-01-LS,11,3,3,enable
D13,14-22-01-L1,11,4,1,enable
D13,14-22-01-L2,11,4,2,enable
D13,14-22-01-LS,11,4,3,enable
D13,14-23-01-L1,12,3,1,enable
D13,14-23-01-L2,12,3,2,enable
D13,14-23-01-LS,12,3,3,enable
D13,14-24-01-L1,12,4,1,enable
D13,14-24-01-L2,12,4,2,enable
D13,14-24-01-LS,12,4,3,enable
D13,14-25-01-L1,13,3,1,enable
D13,14-25-01-L2,13,3,2,enable
D13,14-25-01-LS,13,3,3,enable
D13,14-26-01-L1,13,4,1,enable
D13,14-26-01-L2,13,4,2,enable
D13,14-26-01-LS,13,4,3,enable
D13,14-27-01-L1,14,3,1,enable
D13,14-27-01-L2,14,3,2,enable
D13,14-27-01-LS,14,3,3,enable
D13,14-28-01-L1,14,4,1,enable
D13,14-28-01-L2,14,4,2,enable
D13,14-28-01-LS,14,4,3,enable
D13,14-29-01-L1,15,3,1,enable
D13,14-29-01-L2,15,3,2,enable
D13,14-29-01-LS,15,3,3,enable
D13,14-30-01-L1,15,4,1,enable
D13,14-30-01-L2,15,4,2,enable
D13,14-30-01-LS,15,4,3,enable
D13,14-31-01-L1,16,3,1,enable
D13,14-31-01-L2,16,3,2,enable
D13,14-31-01-LS,16,3,3,enable
D13,14-32-01-L1,16,4,1,enable
D13,14-32-01-L2,16,4,2,enable
D13,14-32-01-LS,16,4,3,enable
D13,14-33-01-L1,17,3,1,enable
D13,14-33-01-L2,17,3,2,enable
D13,14-33-01-LS,17,3,3,enable
D13,14-34-01-L1,17,4,1,enable
D13,14-34-01-L2,17,4,2,enable
D13,14-34-01-LS,17,4,3,enable
D13,14-35-01-L1,18,3,1,enable
D13,14-35-01-L2,18,3,2,enable
D13,14-35-01-LS,18,3,3,enable
D13,14-36-01-L1,18,4,1,enable
D13,14-36-01-L2,18,4,2,enable
D13,14-36-01-LS,18,4,3,enable
D13,14-37-01-L1,19,3,1,enable
D13,14-37-01-L2,19,3,2,enable
D13,14-37-01-LS,19,3,3,enable
D13,14-38-01-L1,19,4,1,enable
D13,14-38-01-L2,19,4,2,enable
D13,14-38-01-LS,19,4,3,enable
D13,14-39-01-L1,20,3,1,enable
D13,14-39-01-L2,20,3,2,enable
D13,14-39-01-LS,20,3,3,enable
D13,14-40-01-L1,20,4,1,enable
D13,14-40-01-L2,20,4,2,enable
D13,14-40-01-LS,20,4,3,enable
D13,14-41-01-L1,21,3,1,enable
D13,14-41-01-L2,21,3,2,enable
D13,14-41-01-LS,21,3,3,enable
D13,14-42-01-L1,21,4,1,enable
D13,14-42-01-L2,21,4,2,enable
D13,14-42-01-LS,21,4,3,enable
D13,14-43-01-L1,22,3,1,enable
D13,14-43-01-L2,22,3,2,enable
D13,14-43-01-LS,22,3,3,enable
D13,14-44-01-L1,22,4,1,enable
D13,14-44-01-L2,22,4,2,enable
D13,14-44-01-LS,22,4,3,enable
D13,14-45-01-L1,23,3,1,enable
D13,14-45-01-L2,23,3,2,enable
D13,14-45-01-LS,23,3,3,enable
D13,15-01-01-L1,1,5,1,enable
D13,15-01-01-LS,1,5,2,enable
D13,15-02-01-L1,1,6,1,enable
D13,15-02-01-LS,1,6,2,enable
D13,15-03-01-L1,2,5,1,enable
D13,15-03-01-LS,2,5,2,enable
D13,15-04-01-L1,2,6,1,enable
D13,15-04-01-LS,2,6,2,enable
D13,15-05-01-L1,3,5,1,enable
D13,15-05-01-LS,3,5,2,enable
D13,15-06-01-L1,3,6,1,enable
D13,15-06-01-LS,3,6,2,enable
D13,15-07-01-L1,4,5,1,enable
D13,15-07-01-LS,4,5,2,enable
D13,15-08-01-L1,4,6,1,enable
D13,15-08-01-LS,4,6,2,enable
D13,15-09-01-L1,5,5,1,enable
D13,15-09-01-LS,5,5,2,enable
D13,15-10-01-L1,5,6,1,enable
D13,15-10-01-LS,5,6,2,enable
D13,15-11-01-L1,6,5,1,enable
D13,15-11-01-LS,6,5,2,enable
D13,15-12-01-L1,6,6,1,enable
D13,15-12-01-LS,6,6,2,enable
D13,15-13-01-L1,7,5,1,enable
D13,15-13-01-LS,7,5,2,enable
D13,15-14-01-L1,7,6,1,enable
D13,15-14-01-LS,7,6,2,enable
D13,15-15-01-L1,8,5,1,enable
D13,15-15-01-LS,8,5,2,enable
D13,15-16-01-L1,8,6,1,enable
D13,15-16-01-LS,8,6,2,enable
D13,15-17-01-L1,9,5,1,enable
D13,15-17-01-LS,9,5,2,enable
D13,15-18-01-L1,9,6,1,enable
D13,15-18-01-LS,9,6,2,enable
D13,15-19-01-L1,10,5,1,enable
D13,15-19-01-LS,10,5,2,enable
D13,15-20-01-L1,10,6,1,enable
D13,15-20-01-LS,10,6,2,enable
D13,15-21-01-L1,11,5,1,enable
D13,15-21-01-LS,11,5,2,enable
D13,15-22-01-L1,11,6,1,enable
D13,15-22-01-LS,11,6,2,enable
D13,15-23-01-L1,12,5,1,enable
D13,15-23-01-LS,12,5,2,enable
D13,15-24-01-L1,12,6,1,enable
D13,15-24-01-LS,12,6,2,enable
D13,15-25-01-L1,13,5,1,enable
D13,15-25-01-LS,13,5,2,enable
D13,15-26-01-L1,13,6,1,enable
D13,15-26-01-LS,13,6,2,enable
D13,15-27-01-L1,14,5,1,enable
D13,15-27-01-LS,14,5,2,enable
D13,15-28-01-L1,14,6,1,enable
D13,15-28-01-LS,14,6,2,enable
D13,15-29-01-L1,15,5,1,enable
D13,15-29-01-LS,15,5,2,enable
D13,15-30-01-L1,15,6,1,enable
D13,15-30-01-LS,15,6,2,enable
D13,15-31-01-L1,16,5,1,enable
D13,15-31-01-LS,16,5,2,enable
D13,15-32-01-L1,16,6,1,enable
D13,15-32-01-LS,16,6,2,enable
D13,15-33-01-L1,17,5,1,enable
D13,15-33-01-LS,17,5,2,enable
D13,15-34-01-L1,17,6,1,enable
D13,15-34-01-LS,17,6,2,enable
D13,15-35-01-L1,18,5,1,enable
D13,15-35-01-LS,18,5,2,enable
D13,15-36-01-L1,18,6,1,enable
D13,15-36-01-LS,18,6,2,enable
D13,15-37-01-L1,19,5,1,enable
D13,15-37-01-LS,19,5,2,enable
D13,15-38-01-L1,19,6,1,enable
D13,15-38-01-LS,19,6,2,enable
D13,15-39-01-L1,20,5,1,enable
D13,15-39-01-LS,20,5,2,enable
D13,15-40-01-L1,20,6,1,enable
D13,15-40-01-LS,20,6,2,enable
D13,15-41-01-L1,21,5,1,enable
D13,15-41-01-LS,21,5,2,enable
D13,15-42-01-L1,21,6,1,enable
D13,15-42-01-LS,21,6,2,enable
D13,15-43-01-L1,22,5,1,enable
D13,15-43-01-LS,22,5,2,enable
D13,15-44-01-L1,22,6,1,enable
D13,15-44-01-LS,22,6,2,enable
D13,15-45-01-L1,23,5,1,enable
D13,15-45-01-LS,23,5,2,enable
D13,15-46-01-L1,23,6,1,enable
D13,15-46-01-LS,23,6,2,enable
D13,16-01-01-L1,1,7,1,enable
D13,16-01-01-L2,1,7,2,enable
D13,16-01-01-LS,1,7,3,enable
D13,16-02-01-L1,1,8,1,enable
D13,16-02-01-L2,1,8,2,enable
D13,16-02-01-LS,1,8,3,enable
D13,16-03-01-L1,2,7,1,enable
D13,16-03-01-L2,2,7,2,enable
D13,16-03-01-LS,2,7,3,enable
D13,16-04-01-L1,2,8,1,enable
D13,16-04-01-L2,2,8,2,enable
D13,16-04-01-LS,2,8,3,enable
D13,16-05-01-L1,3,7,1,enable
D13,16-05-01-L2,3,7,2,enable
D13,16-05-01-LS,3,7,3,enable
D13,16-06-01-L1,3,8,1,enable
D13,16-06-01-L2,3,8,2,enable
D13,16-06-01-LS,3,8,3,enable
D13,16-07-01-L1,4,7,1,enable
D13,16-07-01-L2,4,7,2,enable
D13,16-07-01-LS,4,7,3,enable
D13,16-08-01-L1,4,8,1,enable
D13,16-08-01-L2,4,8,2,enable
D13,16-08-01-LS,4,8,3,enable
D13,16-09-01-L1,5,7,1,enable
D13,16-09-01-L2,5,7,2,enable
D13,16-09-01-LS,5,7,3,enable
D13,16-10-01-L1,5,8,1,enable
D13,16-10-01-L2,5,8,2,enable
D13,16-10-01-LS,5,8,3,enable
D13,16-11-01-L1,6,7,1,enable
D13,16-11-01-L2,6,7,2,enable
D13,16-11-01-LS,6,7,3,enable
D13,16-12-01-L1,6,8,1,enable
D13,16-12-01-L2,6,8,2,enable
D13,16-12-01-LS,6,8,3,enable
D13,16-13-01-L1,7,7,1,enable
D13,16-13-01-L2,7,7,2,enable
D13,16-13-01-LS,7,7,3,enable
D13,16-14-01-L1,7,8,1,enable
D13,16-14-01-L2,7,8,2,enable
D13,16-14-01-LS,7,8,3,enable
D13,16-15-01-L1,8,7,1,enable
D13,16-15-01-L2,8,7,2,enable
D13,16-15-01-LS,8,7,3,enable
D13,16-16-01-L1,8,8,1,enable
D13,16-16-01-L2,8,8,2,enable
D13,16-16-01-LS,8,8,3,enable
D13,16-17-01-L1,9,7,1,enable
D13,16-17-01-L2,9,7,2,enable
D13,16-17-01-LS,9,7,3,enable
D13,16-18-01-L1,9,8,1,enable
D13,16-18-01-L2,9,8,2,enable
D13,16-18-01-LS,9,8,3,enable
D13,16-19-01-L1,10,7,1,enable
D13,16-19-01-L2,10,7,2,enable
D13,16-19-01-LS,10,7,3,enable
D13,16-20-01-L1,10,8,1,enable
D13,16-20-01-L2,10,8,2,enable
D13,16-20-01-LS,10,8,3,enable
D13,16-21-01-L1,11,7,1,enable
D13,16-21-01-L2,11,7,2,enable
D13,16-21-01-LS,11,7,3,enable
D13,16-22-01-L1,11,8,1,enable
D13,16-22-01-L2,11,8,2,enable
D13,16-22-01-LS,11,8,3,enable
D13,16-23-01-L1,12,7,1,enable
D13,16-23-01-L2,12,7,2,enable
D13,16-23-01-LS,12,7,3,enable
D13,16-24-01-L1,12,8,1,enable
D13,16-24-01-L2,12,8,2,enable
D13,16-24-01-LS,12,8,3,enable
D13,16-25-01-L1,13,7,1,enable
D13,16-25-01-L2,13,7,2,enable
D13,16-25-01-LS,13,7,3,enable
D13,16-26-01-L1,13,8,1,enable
D13,16-26-01-L2,13,8,2,enable
D13,16-26-01-LS,13,8,3,enable
D13,16-27-01-L1,14,7,1,enable
D13,16-27-01-L2,14,7,2,enable
D13,16-27-01-LS,14,7,3,enable
D13,16-28-01-L1,14,8,1,enable
D13,16-28-01-L2,14,8,2,enable
D13,16-28-01-LS,14,8,3,enable
D13,16-29-01-L1,15,7,1,enable
D13,16-29-01-L2,15,7,2,enable
D13,16-29-01-LS,15,7,3,enable
D13,16-30-01-L1,15,8,1,enable
D13,16-30-01-L2,15,8,2,enable
D13,16-30-01-LS,15,8,3,enable
D13,16-31-01-L1,16,7,1,enable
D13,16-31-01-L2,16,7,2,enable
D13,16-31-01-LS,16,7,3,enable
D13,16-32-01-L1,16,8,1,enable
D13,16-32-01-L2,16,8,2,enable
D13,16-32-01-LS,16,8,3,enable
D13,16-33-01-L1,17,7,1,enable
D13,16-33-01-L2,17,7,2,enable
D13,16-33-01-LS,17,7,3,enable
D13,16-34-01-L1,17,8,1,enable
D13,16-34-01-L2,17,8,2,enable
D13,16-34-01-LS,17,8,3,enable
D13,16-35-01-L1,18,7,1,enable
D13,16-35-01-L2,18,7,2,enable
D13,16-35-01-LS,18,7,3,enable
D13,16-36-01-L1,18,8,1,enable
D13,16-36-01-L2,18,8,2,enable
D13,16-36-01-LS,18,8,3,enable
D13,16-37-01-L1,19,7,1,enable
D13,16-37-01-L2,19,7,2,enable
D13,16-37-01-LS,19,7,3,enable
D13,16-38-01-L1,19,8,1,enable
D13,16-38-01-L2,19,8,2,enable
D13,16-38-01-LS,19,8,3,enable
D13,16-39-01-L1,20,7,1,enable
D13,16-39-01-L2,20,7,2,enable
D13,16-39-01-LS,20,7,3,enable
D13,16-40-01-L1,20,8,1,enable
D13,16-40-01-L2,20,8,2,enable
D13,16-40-01-LS,20,8,3,enable
D13,16-41-01-L1,21,7,1,enable
D13,16-41-01-L2,21,7,2,enable
D13,16-41-01-LS,21,7,3,enable
D13,16-42-01-L1,21,8,1,enable
D13,16-42-01-L2,21,8,2,enable
D13,16-42-01-LS,21,8,3,enable
D13,16-43-01-L1,22,7,1,enable
D13,16-43-01-L2,22,7,2,enable
D13,16-43-01-LS,22,7,3,enable
D13,16-44-01-L1,22,8,1,enable
D13,16-44-01-L2,22,8,2,enable
D13,16-44-01-LS,22,8,3,enable
D13,16-45-01-L1,23,7,1,enable
D13,16-45-01-L2,23,7,2,enable
D13,16-45-01-LS,23,7,3,enable
D13,16-46-01-L1,23,8,1,enable
D13,16-46-01-L2,23,8,2,enable
D13,16-46-01-LS,23,8,3,enable
25,25-11-01-L1,6,1,1,enable
25,25-12-01-L1,6,2,1,enable
25,25-12-01-LS,6,2,2,enable
25,25-13-01-L1,7,1,1,enable
25,25-14-01-L1,7,2,1,enable
25,25-14-01-LS,7,2,2,enable
25,25-15-01-L1,8,1,1,enable
25,25-16-01-L1,8,2,1,enable
25,25-16-01-LS,8,2,2,enable
25,25-17-01-L1,9,1,1,enable
25,25-18-01-L1,9,2,1,enable
25,25-18-01-LS,9,2,2,enable
25,25-19-01-L1,10,1,1,enable
25,25-20-01-L1,10,2,1,enable
25,25-20-01-LS,10,2,2,enable
25,25-22-01-L1,11,2,1,enable
25,25-22-01-LS,11,2,2,enable
25,25-24-01-L1,12,2,1,enable
25,25-24-01-LS,12,2,2,enable
25,25-26-01-L1,13,2,1,enable
25,25-26-01-LS,13,2,2,enable
25,25-28-01-L1,14,2,1,enable
25,25-28-01-LS,14,2,2,enable
25,25-30-01-L1,15,2,1,enable
25,25-30-01-LS,15,2,2,enable
25,25-32-01-L1,16,2,1,enable
25,25-32-01-LS,16,2,2,enable
25,25-34-01-L1,17,2,1,enable
25,25-34-01-LS,17,2,2,enable
25,25-36-01-L1,18,2,1,enable
25,25-36-01-LS,18,2,2,enable
25,25-38-01-L1,19,2,1,enable
25,25-38-01-LS,19,2,2,enable
25,25-39-01-L1,20,1,1,enable
25,25-40-01-L1,20,2,1,enable
25,25-40-01-LS,20,2,2,enable
25,25-41-01-L1,21,1,1,enable
25,25-42-01-L1,21,2,1,enable
25,25-42-01-LS,21,2,2,enable
25,25-43-01-L1,22,1,1,enable
25,25-44-01-L1,22,2,1,enable
25,25-44-01-LS,22,2,2,enable
25,25-45-01-L1,23,1,1,enable
25,25-46-01-L1,23,2,1,enable
25,25-46-01-LS,23,2,2,enable
25,25-47-01-L1,24,1,1,enable
25,25-49-01-L1,25,1,1,enable
25,25-51-01-L1,26,1,1,enable
25,25-53-01-L1,27,1,1,enable
25,25-55-01-L1,28,1,1,enable
25,26-11-01-L1,6,3,1,enable
25,26-11-01-LS,6,3,2,enable
25,26-12-01-L1,6,4,1,enable
25,26-12-01-LS,6,4,2,enable
25,26-13-01-L1,7,3,1,enable
25,26-13-01-LS,7,3,2,enable
25,26-14-01-L1,7,4,1,enable
25,26-14-01-LS,7,4,2,enable
25,26-15-01-L1,8,3,1,enable
25,26-15-01-LS,8,3,2,enable
25,26-16-01-L1,8,4,1,enable
25,26-16-01-LS,8,4,2,enable
25,26-17-01-L1,9,3,1,enable
25,26-17-01-LS,9,3,2,enable
25,26-18-01-L1,9,4,1,enable
25,26-18-01-LS,9,4,2,enable
25,26-19-01-L1,10,3,1,enable
25,26-19-01-LS,10,3,2,enable
25,26-20-01-L1,10,4,1,enable
25,26-20-01-LS,10,4,2,enable
25,26-21-01-L1,11,3,1,enable
25,26-21-01-LS,11,3,2,enable
25,26-22-01-L1,11,4,1,enable
25,26-22-01-LS,11,4,2,enable
25,26-23-01-L1,12,3,1,enable
25,26-23-01-LS,12,3,2,enable
25,26-24-01-L1,12,4,1,enable
25,26-24-01-LS,12,4,2,enable
25,26-25-01-L1,13,3,1,enable
25,26-25-01-LS,13,3,2,enable
25,26-26-01-L1,13,4,1,enable
25,26-26-01-LS,13,4,2,enable
25,26-27-01-L1,14,3,1,enable
25,26-27-01-LS,14,3,2,enable
25,26-28-01-L1,14,4,1,enable
25,26-28-01-LS,14,4,2,enable
25,26-29-01-L1,15,3,1,enable
25,26-29-01-LS,15,3,2,enable
25,26-30-01-L1,15,4,1,enable
25,26-30-01-LS,15,4,2,enable
25,26-31-01-L1,16,3,1,enable
25,26-31-01-LS,16,3,2,enable
25,26-32-01-L1,16,4,1,enable
25,26-32-01-LS,16,4,2,enable
25,26-33-01-L1,17,3,1,enable
25,26-33-01-LS,17,3,2,enable
25,26-34-01-L1,17,4,1,enable
25,26-34-01-LS,17,4,2,enable
25,26-35-01-L1,18,3,1,enable
25,26-35-01-LS,18,3,2,enable
25,26-36-01-L1,18,4,1,enable
25,26-36-01-LS,18,4,2,enable
25,26-37-01-L1,19,3,1,enable
25,26-37-01-LS,19,3,2,enable
25,26-38-01-L1,19,4,1,enable
25,26-38-01-LS,19,4,2,enable
25,26-39-01-L1,20,3,1,enable
25,26-39-01-LS,20,3,2,enable
25,26-40-01-L1,20,4,1,enable
25,26-40-01-LS,20,4,2,enable
25,26-41-01-L1,21,3,1,enable
25,26-41-01-LS,21,3,2,enable
25,26-42-01-L1,21,4,1,enable
25,26-42-01-LS,21,4,2,enable
25,26-43-01-L1,22,3,1,enable
25,26-43-01-LS,22,3,2,enable
25,26-44-01-L1,22,4,1,enable
25,26-44-01-LS,22,4,2,enable
25,26-45-01-L1,23,3,1,enable
25,26-45-01-LS,23,3,2,enable
25,26-46-01-L1,23,4,1,enable
25,26-46-01-LS,23,4,2,enable
25,26-47-01-L1,24,3,1,enable
25,26-48-01-L1,24,4,1,enable
25,27-11-01-L1,6,5,1,enable
25,27-11-01-LS,6,5,2,enable
25,27-12-01-L1,6,6,1,enable
25,27-12-01-LS,6,6,2,enable
25,27-13-01-L1,7,5,1,enable
25,27-13-01-LS,7,5,2,enable
25,27-14-01-L1,7,6,1,enable
25,27-14-01-LS,7,6,2,enable
25,27-15-01-L1,8,5,1,enable
25,27-15-01-LS,8,5,2,enable
25,27-16-01-L1,8,6,1,enable
25,27-16-01-LS,8,6,2,enable
25,27-17-01-L1,9,5,1,enable
25,27-17-01-LS,9,5,2,enable
25,27-18-01-L1,9,6,1,enable
25,27-18-01-LS,9,6,2,enable
25,27-19-01-L1,10,5,1,enable
25,27-19-01-LS,10,5,2,enable
25,27-20-01-L1,10,6,1,enable
25,27-20-01-LS,10,6,2,enable
25,27-21-01-L1,11,5,1,enable
25,27-21-01-LS,11,5,2,enable
25,27-22-01-L1,11,6,1,enable
25,27-22-01-LS,11,6,2,enable
25,27-23-01-L1,12,5,1,enable
25,27-23-01-LS,12,5,2,enable
25,27-24-01-L1,12,6,1,enable
25,27-24-01-LS,12,6,2,enable
25,27-25-01-L1,13,5,1,enable
25,27-25-01-LS,13,5,2,enable
25,27-26-01-L1,13,6,1,enable
25,27-26-01-LS,13,6,2,enable
25,27-27-01-L1,14,5,1,enable
25,27-27-01-LS,14,5,2,enable
25,27-28-01-L1,14,6,1,enable
25,27-28-01-LS,14,6,2,enable
25,27-29-01-L1,15,5,1,enable
25,27-29-01-LS,15,5,2,enable
25,27-30-01-L1,15,6,1,enable
25,27-30-01-LS,15,6,2,enable
25,27-31-01-L1,16,5,1,enable
25,27-31-01-LS,16,5,2,enable
25,27-32-01-L1,16,6,1,enable
25,27-32-01-LS,16,6,2,enable
25,27-33-01-L1,17,5,1,enable
25,27-33-01-LS,17,5,2,enable
25,27-34-01-L1,17,6,1,enable
25,27-34-01-LS,17,6,2,enable
25,27-35-01-L1,18,5,1,enable
25,27-35-01-LS,18,5,2,enable
25,27-36-01-L1,18,6,1,enable
25,27-36-01-LS,18,6,2,enable
25,27-37-01-L1,19,5,1,enable
25,27-37-01-LS,19,5,2,enable
25,27-38-01-L1,19,6,1,enable
25,27-38-01-LS,19,6,2,enable
25,27-39-01-L1,20,5,1,enable
25,27-39-01-LS,20,5,2,enable
25,27-40-01-L1,20,6,1,enable
25,27-40-01-LS,20,6,2,enable
25,27-41-01-L1,21,5,1,enable
25,27-41-01-LS,21,5,2,enable
25,27-42-01-L1,21,6,1,enable
25,27-42-01-LS,21,6,2,enable
25,27-43-01-L1,22,5,1,enable
25,27-43-01-LS,22,5,2,enable
25,27-44-01-L1,22,6,1,enable
25,27-44-01-LS,22,6,2,enable
25,27-45-01-L1,23,5,1,enable
25,27-45-01-LS,23,5,2,enable
25,27-46-01-L1,23,6,1,enable
25,27-46-01-LS,23,6,2,enable
25,27-47-01-L1,24,5,1,enable
25,27-47-01-LS,24,5,2,enable
25,27-48-01-L1,24,6,1,enable
25,28-11-01-L1,6,7,1,enable
25,28-11-01-LS,6,7,2,enable
25,28-12-01-L1,6,8,1,enable
25,28-12-01-LS,6,8,2,enable
25,28-13-01-L1,7,7,1,enable
25,28-13-01-LS,7,7,2,enable
25,28-14-01-L1,7,8,1,enable
25,28-14-01-LS,7,8,2,enable
25,28-15-01-L1,8,7,1,enable
25,28-15-01-LS,8,7,2,enable
25,28-16-01-L1,8,8,1,enable
25,28-16-01-LS,8,8,2,enable
25,28-17-01-L1,9,7,1,enable
25,28-17-01-LS,9,7,2,enable
25,28-18-01-L1,9,8,1,enable
25,28-18-01-LS,9,8,2,enable
25,28-19-01-L1,10,7,1,enable
25,28-19-01-LS,10,7,2,enable
25,28-20-01-L1,10,8,1,enable
25,28-20-01-LS,10,8,2,enable
25,28-21-01-L1,11,7,1,enable
25,28-21-01-LS,11,7,2,enable
25,28-22-01-L1,11,8,1,enable
25,28-22-01-LS,11,8,2,enable
25,28-23-01-L1,12,7,1,enable
25,28-23-01-LS,12,7,2,enable
25,28-24-01-L1,12,8,1,enable
25,28-24-01-LS,12,8,2,enable
25,28-25-01-L1,13,7,1,enable
25,28-25-01-LS,13,7,2,enable
25,28-26-01-L1,13,8,1,enable
25,28-26-01-LS,13,8,2,enable
25,28-27-01-L1,14,7,1,enable
25,28-27-01-LS,14,7,2,enable
25,28-28-01-L1,14,8,1,enable
25,28-28-01-LS,14,8,2,enable
25,28-29-01-L1,15,7,1,enable
25,28-29-01-LS,15,7,2,enable
25,28-30-01-L1,15,8,1,enable
25,28-30-01-LS,15,8,2,enable
25,28-31-01-L1,16,7,1,enable
25,28-31-01-LS,16,7,2,enable
25,28-32-01-L1,16,8,1,enable
25,28-32-01-LS,16,8,2,enable
25,28-33-01-L1,17,7,1,enable
25,28-33-01-LS,17,7,2,enable
25,28-34-01-L1,17,8,1,enable
25,28-34-01-LS,17,8,2,enable
25,28-35-01-L1,18,7,1,enable
25,28-35-01-LS,18,7,2,enable
25,28-36-01-L1,18,8,1,enable
25,28-36-01-LS,18,8,2,enable
25,28-37-01-L1,19,7,1,enable
25,28-37-01-LS,19,7,2,enable
25,28-38-01-L1,19,8,1,enable
25,28-38-01-LS,19,8,2,enable
25,28-39-01-L1,20,7,1,enable
25,28-39-01-LS,20,7,2,enable
25,28-40-01-L1,20,8,1,enable
25,28-40-01-LS,20,8,2,enable
25,28-41-01-L1,21,7,1,enable
25,28-41-01-LS,21,7,2,enable
25,28-42-01-L1,21,8,1,enable
25,28-42-01-LS,21,8,2,enable
25,28-43-01-L1,22,7,1,enable
25,28-43-01-LS,22,7,2,enable
25,28-44-01-L1,22,8,1,enable
25,28-44-01-LS,22,8,2,enable
25,28-45-01-L1,23,7,1,enable
25,28-45-01-LS,23,7,2,enable
25,28-46-01-L1,23,8,1,enable
25,28-46-01-LS,23,8,2,enable
25,28-47-01-L1,24,7,1,enable
25,28-48-01-L1,24,8,1,enable
25,29-11-01-L1,6,9,1,enable
25,29-11-01-LS,6,9,2,enable
25,29-12-01-L1,6,10,1,enable
25,29-12-01-LS,6,10,2,enable
25,29-13-01-L1,7,9,1,enable
25,29-13-01-LS,7,9,2,enable
25,29-14-01-L1,7,10,1,enable
25,29-14-01-LS,7,10,2,enable
25,29-15-01-L1,8,9,1,enable
25,29-15-01-LS,8,9,2,enable
25,29-16-01-L1,8,10,1,enable
25,29-16-01-LS,8,10,2,enable
25,29-17-01-L1,9,9,1,enable
25,29-17-01-LS,9,9,2,enable
25,29-18-01-L1,9,10,1,enable
25,29-18-01-LS,9,10,2,enable
25,29-19-01-L1,10,9,1,enable
25,29-19-01-LS,10,9,2,enable
25,29-20-01-L1,10,10,1,enable
25,29-20-01-LS,10,10,2,enable
25,29-21-01-L1,11,9,1,enable
25,29-21-01-LS,11,9,2,enable
25,29-22-01-L1,11,10,1,enable
25,29-22-01-LS,11,10,2,enable
25,29-23-01-L1,12,9,1,enable
25,29-23-01-LS,12,9,2,enable
25,29-24-01-L1,12,10,1,enable
25,29-24-01-LS,12,10,2,enable
25,29-25-01-L1,13,9,1,enable
25,29-25-01-LS,13,9,2,enable
25,29-26-01-L1,13,10,1,enable
25,29-26-01-LS,13,10,2,enable
25,29-27-01-L1,14,9,1,enable
25,29-27-01-LS,14,9,2,enable
25,29-28-01-L1,14,10,1,enable
25,29-28-01-LS,14,10,2,enable
25,29-29-01-L1,15,9,1,enable
25,29-29-01-LS,15,9,2,enable
25,29-30-01-L1,15,10,1,enable
25,29-30-01-LS,15,10,2,enable
25,29-31-01-L1,16,9,1,enable
25,29-31-01-LS,16,9,2,enable
25,29-32-01-L1,16,10,1,enable
25,29-32-01-LS,16,10,2,enable
25,29-33-01-L1,17,9,1,enable
25,29-33-01-LS,17,9,2,enable
25,29-34-01-L1,17,10,1,enable
25,29-34-01-LS,17,10,2,enable
25,29-35-01-L1,18,9,1,enable
25,29-35-01-LS,18,9,2,enable
25,29-36-01-L1,18,10,1,enable
25,29-36-01-LS,18,10,2,enable
25,29-37-01-L1,19,9,1,enable
25,29-37-01-LS,19,9,2,enable
25,29-38-01-L1,19,10,1,enable
25,29-38-01-LS,19,10,2,enable
25,29-39-01-L1,20,9,1,enable
25,29-39-01-LS,20,9,2,enable
25,29-40-01-L1,20,10,1,enable
25,29-40-01-LS,20,10,2,enable
25,29-41-01-L1,21,9,1,enable
25,29-41-01-LS,21,9,2,enable
25,29-42-01-L1,21,10,1,enable
25,29-42-01-LS,21,10,2,enable
25,29-43-01-L1,22,9,1,enable
25,29-43-01-LS,22,9,2,enable
25,29-44-01-L1,22,10,1,enable
25,29-44-01-LS,22,10,2,enable
25,29-45-01-L1,23,9,1,enable
25,29-45-01-LS,23,9,2,enable
